PC1,PC2,variable
1.11989402477161,-0.276782657927362,sum_meanT
-0.554546712377572,-0.900751090983713,sum_precip
0.212363315563117,0.989007877782361,sum_moisturedeficit
1.07309739947729,-0.0775658908307365,sum_PET
1.11858727557724,-0.294696484610323,sum_GDD
-1.02179936020803,0.0487567191888548,fivedayrunning5C
-0.853027507512521,-0.169345787664649,fivedayrunning12C
0.331814632479783,0.638862930350899,GSLthreedayneg3C
-0.956953769291937,0.306505829647127,iceoff_GL4
