PC1,PC2,variable
1.24849622406578,0.519166602428957,sum_meanT
-0.54216761947566,1.1611162104171,sum_precip
0.541071421485274,-0.972680433526396,sum_moisturedeficit
1.16660979791678,0.297064881140221,sum_PET
1.23962584491116,0.515775003935917,sum_GDD
-1.06831988581369,0.0127234337194142,fivedayrunning5C
-1.08907667799373,0.169679679477802,fivedayrunning12C
0.633871788032998,-0.361209159797203,GSLthreedayneg3C
-0.966161530379522,0.0527323804021141,iceoff_GL4
