"data_source","date","yr","mon","doy","local_site","logger","metric","temp","flag"
"raw logger",2008-08-21,2008,8,234,"GL4","cr10","airtemp_avg",9.26,NA
"raw logger",2008-08-21,2008,8,234,"GL4","cr10","airtemp_max",11.25,NA
"raw logger",2008-08-21,2008,8,234,"GL4","cr10","airtemp_min",7.27,NA
"raw logger",2008-08-21,2008,8,234,"GL4","cr10","DTR",3.98,NA
"raw logger",2008-08-22,2008,8,235,"GL4","cr10","airtemp_avg",6.994,NA
"raw logger",2008-08-22,2008,8,235,"GL4","cr10","airtemp_max",12.4,NA
"raw logger",2008-08-22,2008,8,235,"GL4","cr10","airtemp_min",2.425,NA
"raw logger",2008-08-22,2008,8,235,"GL4","cr10","DTR",9.975,NA
"raw logger",2008-08-23,2008,8,236,"GL4","cr10","airtemp_avg",6.495,NA
"raw logger",2008-08-23,2008,8,236,"GL4","cr10","airtemp_max",12.83,NA
"raw logger",2008-08-23,2008,8,236,"GL4","cr10","airtemp_min",2.364,NA
"raw logger",2008-08-23,2008,8,236,"GL4","cr10","DTR",10.466,NA
"raw logger",2008-08-24,2008,8,237,"GL4","cr10","airtemp_avg",6.509,NA
"raw logger",2008-08-24,2008,8,237,"GL4","cr10","airtemp_max",12.31,NA
"raw logger",2008-08-24,2008,8,237,"GL4","cr10","airtemp_min",3.241,NA
"raw logger",2008-08-24,2008,8,237,"GL4","cr10","DTR",9.069,NA
"raw logger",2008-08-25,2008,8,238,"GL4","cr10","airtemp_avg",6.469,NA
"raw logger",2008-08-25,2008,8,238,"GL4","cr10","airtemp_max",12.18,NA
"raw logger",2008-08-25,2008,8,238,"GL4","cr10","airtemp_min",2.64,NA
"raw logger",2008-08-25,2008,8,238,"GL4","cr10","DTR",9.54,NA
"raw logger",2008-08-26,2008,8,239,"GL4","cr10","airtemp_avg",6.012,NA
"raw logger",2008-08-26,2008,8,239,"GL4","cr10","airtemp_max",10.36,NA
"raw logger",2008-08-26,2008,8,239,"GL4","cr10","airtemp_min",2.859,NA
"raw logger",2008-08-26,2008,8,239,"GL4","cr10","DTR",7.501,NA
"raw logger",2008-08-27,2008,8,240,"GL4","cr10","airtemp_avg",6.509,NA
"raw logger",2008-08-27,2008,8,240,"GL4","cr10","airtemp_max",9.87,NA
"raw logger",2008-08-27,2008,8,240,"GL4","cr10","airtemp_min",3.183,NA
"raw logger",2008-08-27,2008,8,240,"GL4","cr10","DTR",6.687,NA
"raw logger",2008-08-28,2008,8,241,"GL4","cr10","airtemp_avg",5.425,NA
"raw logger",2008-08-28,2008,8,241,"GL4","cr10","airtemp_max",11.05,NA
"raw logger",2008-08-28,2008,8,241,"GL4","cr10","airtemp_min",2.066,NA
"raw logger",2008-08-28,2008,8,241,"GL4","cr10","DTR",8.984,NA
"raw logger",2008-08-29,2008,8,242,"GL4","cr10","airtemp_avg",6.371,NA
"raw logger",2008-08-29,2008,8,242,"GL4","cr10","airtemp_max",11.88,NA
"raw logger",2008-08-29,2008,8,242,"GL4","cr10","airtemp_min",1.935,NA
"raw logger",2008-08-29,2008,8,242,"GL4","cr10","DTR",9.945,NA
"raw logger",2008-08-30,2008,8,243,"GL4","cr10","airtemp_avg",7.18,NA
"raw logger",2008-08-30,2008,8,243,"GL4","cr10","airtemp_max",12.93,NA
"raw logger",2008-08-30,2008,8,243,"GL4","cr10","airtemp_min",3.418,NA
"raw logger",2008-08-30,2008,8,243,"GL4","cr10","DTR",9.512,NA
"raw logger",2008-08-31,2008,8,244,"GL4","cr10","airtemp_avg",5.777,NA
"raw logger",2008-08-31,2008,8,244,"GL4","cr10","airtemp_max",11.92,NA
"raw logger",2008-08-31,2008,8,244,"GL4","cr10","airtemp_min",3.246,NA
"raw logger",2008-08-31,2008,8,244,"GL4","cr10","DTR",8.674,NA
"raw logger",2008-09-01,2008,9,245,"GL4","cr10","airtemp_avg",2.851,NA
"raw logger",2008-09-01,2008,9,245,"GL4","cr10","airtemp_max",8.46,NA
"raw logger",2008-09-01,2008,9,245,"GL4","cr10","airtemp_min",-3.34,NA
"raw logger",2008-09-01,2008,9,245,"GL4","cr10","DTR",11.8,NA
"raw logger",2008-09-02,2008,9,246,"GL4","cr10","airtemp_avg",-1.171,NA
"raw logger",2008-09-02,2008,9,246,"GL4","cr10","airtemp_max",5.006,NA
"raw logger",2008-09-02,2008,9,246,"GL4","cr10","airtemp_min",-3.271,NA
"raw logger",2008-09-02,2008,9,246,"GL4","cr10","DTR",8.277,NA
"raw logger",2008-09-03,2008,9,247,"GL4","cr10","airtemp_avg",2.557,NA
"raw logger",2008-09-03,2008,9,247,"GL4","cr10","airtemp_max",6.055,NA
"raw logger",2008-09-03,2008,9,247,"GL4","cr10","airtemp_min",-2.908,NA
"raw logger",2008-09-03,2008,9,247,"GL4","cr10","DTR",8.963,NA
"raw logger",2008-09-04,2008,9,248,"GL4","cr10","airtemp_avg",0.179,NA
"raw logger",2008-09-04,2008,9,248,"GL4","cr10","airtemp_max",4.577,NA
"raw logger",2008-09-04,2008,9,248,"GL4","cr10","airtemp_min",-3.805,NA
"raw logger",2008-09-04,2008,9,248,"GL4","cr10","DTR",8.382,NA
"raw logger",2008-09-05,2008,9,249,"GL4","cr10","airtemp_avg",-0.31,NA
"raw logger",2008-09-05,2008,9,249,"GL4","cr10","airtemp_max",4.114,NA
"raw logger",2008-09-05,2008,9,249,"GL4","cr10","airtemp_min",-4.195,NA
"raw logger",2008-09-05,2008,9,249,"GL4","cr10","DTR",8.309,NA
"raw logger",2008-09-06,2008,9,250,"GL4","cr10","airtemp_avg",-0.064,NA
"raw logger",2008-09-06,2008,9,250,"GL4","cr10","airtemp_max",4.643,NA
"raw logger",2008-09-06,2008,9,250,"GL4","cr10","airtemp_min",-4.229,NA
"raw logger",2008-09-06,2008,9,250,"GL4","cr10","DTR",8.872,NA
"raw logger",2008-09-07,2008,9,251,"GL4","cr10","airtemp_avg",2.644,NA
"raw logger",2008-09-07,2008,9,251,"GL4","cr10","airtemp_max",7.53,NA
"raw logger",2008-09-07,2008,9,251,"GL4","cr10","airtemp_min",-0.773,NA
"raw logger",2008-09-07,2008,9,251,"GL4","cr10","DTR",8.303,NA
"raw logger",2008-09-08,2008,9,252,"GL4","cr10","airtemp_avg",2.593,NA
"raw logger",2008-09-08,2008,9,252,"GL4","cr10","airtemp_max",7.37,NA
"raw logger",2008-09-08,2008,9,252,"GL4","cr10","airtemp_min",-4.892,NA
"raw logger",2008-09-08,2008,9,252,"GL4","cr10","DTR",12.262,NA
"raw logger",2008-09-09,2008,9,253,"GL4","cr10","airtemp_avg",3.749,NA
"raw logger",2008-09-09,2008,9,253,"GL4","cr10","airtemp_max",9.22,NA
"raw logger",2008-09-09,2008,9,253,"GL4","cr10","airtemp_min",0.35,NA
"raw logger",2008-09-09,2008,9,253,"GL4","cr10","DTR",8.87,NA
"raw logger",2008-09-10,2008,9,254,"GL4","cr10","airtemp_avg",0.184,NA
"raw logger",2008-09-10,2008,9,254,"GL4","cr10","airtemp_max",2.764,NA
"raw logger",2008-09-10,2008,9,254,"GL4","cr10","airtemp_min",-2.021,NA
"raw logger",2008-09-10,2008,9,254,"GL4","cr10","DTR",4.785,NA
"raw logger",2008-09-11,2008,9,255,"GL4","cr10","airtemp_avg",-1.68,NA
"raw logger",2008-09-11,2008,9,255,"GL4","cr10","airtemp_max",4.416,NA
"raw logger",2008-09-11,2008,9,255,"GL4","cr10","airtemp_min",-4.493,NA
"raw logger",2008-09-11,2008,9,255,"GL4","cr10","DTR",8.909,NA
"raw logger",2008-09-12,2008,9,256,"GL4","cr10","airtemp_avg",-4.402,NA
"raw logger",2008-09-12,2008,9,256,"GL4","cr10","airtemp_max",-3.237,NA
"raw logger",2008-09-12,2008,9,256,"GL4","cr10","airtemp_min",-5.841,NA
"raw logger",2008-09-12,2008,9,256,"GL4","cr10","DTR",2.604,NA
"raw logger",2008-09-13,2008,9,257,"GL4","cr10","airtemp_avg",-1.47,NA
"raw logger",2008-09-13,2008,9,257,"GL4","cr10","airtemp_max",3.619,NA
"raw logger",2008-09-13,2008,9,257,"GL4","cr10","airtemp_min",-5.015,NA
"raw logger",2008-09-13,2008,9,257,"GL4","cr10","DTR",8.634,NA
"raw logger",2008-09-14,2008,9,258,"GL4","cr10","airtemp_avg",0.123,NA
"raw logger",2008-09-14,2008,9,258,"GL4","cr10","airtemp_max",4.409,NA
"raw logger",2008-09-14,2008,9,258,"GL4","cr10","airtemp_min",-3.832,NA
"raw logger",2008-09-14,2008,9,258,"GL4","cr10","DTR",8.241,NA
"raw logger",2008-09-15,2008,9,259,"GL4","cr10","airtemp_avg",1.734,NA
"raw logger",2008-09-15,2008,9,259,"GL4","cr10","airtemp_max",7.27,NA
"raw logger",2008-09-15,2008,9,259,"GL4","cr10","airtemp_min",-1.892,NA
"raw logger",2008-09-15,2008,9,259,"GL4","cr10","DTR",9.162,NA
"raw logger",2008-09-16,2008,9,260,"GL4","cr10","airtemp_avg",3.418,NA
"raw logger",2008-09-16,2008,9,260,"GL4","cr10","airtemp_max",8.52,NA
"raw logger",2008-09-16,2008,9,260,"GL4","cr10","airtemp_min",-0.244,NA
"raw logger",2008-09-16,2008,9,260,"GL4","cr10","DTR",8.764,NA
"raw logger",2008-09-17,2008,9,261,"GL4","cr10","airtemp_avg",2.809,NA
"raw logger",2008-09-17,2008,9,261,"GL4","cr10","airtemp_max",7.31,NA
"raw logger",2008-09-17,2008,9,261,"GL4","cr10","airtemp_min",-0.773,NA
"raw logger",2008-09-17,2008,9,261,"GL4","cr10","DTR",8.083,NA
"raw logger",2008-09-18,2008,9,262,"GL4","cr10","airtemp_avg",0.27,NA
"raw logger",2008-09-18,2008,9,262,"GL4","cr10","airtemp_max",4.907,NA
"raw logger",2008-09-18,2008,9,262,"GL4","cr10","airtemp_min",-2.948,NA
"raw logger",2008-09-18,2008,9,262,"GL4","cr10","DTR",7.855,NA
"raw logger",2008-09-19,2008,9,263,"GL4","cr10","airtemp_avg",-0.486,NA
"raw logger",2008-09-19,2008,9,263,"GL4","cr10","airtemp_max",4.979,NA
"raw logger",2008-09-19,2008,9,263,"GL4","cr10","airtemp_min",-3.832,NA
"raw logger",2008-09-19,2008,9,263,"GL4","cr10","DTR",8.811,NA
"raw logger",2008-09-20,2008,9,264,"GL4","cr10","airtemp_avg",0.64,NA
"raw logger",2008-09-20,2008,9,264,"GL4","cr10","airtemp_max",6.059,NA
"raw logger",2008-09-20,2008,9,264,"GL4","cr10","airtemp_min",-3.337,NA
"raw logger",2008-09-20,2008,9,264,"GL4","cr10","DTR",9.396,NA
"raw logger",2008-09-21,2008,9,265,"GL4","cr10","airtemp_avg",1.058,NA
"raw logger",2008-09-21,2008,9,265,"GL4","cr10","airtemp_max",4.147,NA
"raw logger",2008-09-21,2008,9,265,"GL4","cr10","airtemp_min",-2.088,NA
"raw logger",2008-09-21,2008,9,265,"GL4","cr10","DTR",6.235,NA
"raw logger",2008-09-22,2008,9,266,"GL4","cr10","airtemp_avg",1.619,NA
"raw logger",2008-09-22,2008,9,266,"GL4","cr10","airtemp_max",5.828,NA
"raw logger",2008-09-22,2008,9,266,"GL4","cr10","airtemp_min",-2.521,NA
"raw logger",2008-09-22,2008,9,266,"GL4","cr10","DTR",8.349,NA
"raw logger",2008-09-23,2008,9,267,"GL4","cr10","airtemp_avg",-0.1,NA
"raw logger",2008-09-23,2008,9,267,"GL4","cr10","airtemp_max",3.52,NA
"raw logger",2008-09-23,2008,9,267,"GL4","cr10","airtemp_min",-2.743,NA
"raw logger",2008-09-23,2008,9,267,"GL4","cr10","DTR",6.263,NA
"raw logger",2008-09-24,2008,9,268,"GL4","cr10","airtemp_avg",2.582,NA
"raw logger",2008-09-24,2008,9,268,"GL4","cr10","airtemp_max",6.517,NA
"raw logger",2008-09-24,2008,9,268,"GL4","cr10","airtemp_min",-1.166,NA
"raw logger",2008-09-24,2008,9,268,"GL4","cr10","DTR",7.683,NA
"raw logger",2008-09-25,2008,9,269,"GL4","cr10","airtemp_avg",4.66,NA
"raw logger",2008-09-25,2008,9,269,"GL4","cr10","airtemp_max",8.39,NA
"raw logger",2008-09-25,2008,9,269,"GL4","cr10","airtemp_min",1.968,NA
"raw logger",2008-09-25,2008,9,269,"GL4","cr10","DTR",6.422,NA
"raw logger",2008-09-26,2008,9,270,"GL4","cr10","airtemp_avg",3.852,NA
"raw logger",2008-09-26,2008,9,270,"GL4","cr10","airtemp_max",8.59,NA
"raw logger",2008-09-26,2008,9,270,"GL4","cr10","airtemp_min",0.119,NA
"raw logger",2008-09-26,2008,9,270,"GL4","cr10","DTR",8.471,NA
"raw logger",2008-09-27,2008,9,271,"GL4","cr10","airtemp_avg",2.984,NA
"raw logger",2008-09-27,2008,9,271,"GL4","cr10","airtemp_max",8.49,NA
"raw logger",2008-09-27,2008,9,271,"GL4","cr10","airtemp_min",-0.376,NA
"raw logger",2008-09-27,2008,9,271,"GL4","cr10","DTR",8.866,NA
"raw logger",2008-09-28,2008,9,272,"GL4","cr10","airtemp_avg",2.845,NA
"raw logger",2008-09-28,2008,9,272,"GL4","cr10","airtemp_max",7.18,NA
"raw logger",2008-09-28,2008,9,272,"GL4","cr10","airtemp_min",-1.396,NA
"raw logger",2008-09-28,2008,9,272,"GL4","cr10","DTR",8.576,NA
"raw logger",2008-09-29,2008,9,273,"GL4","cr10","airtemp_avg",2.914,NA
"raw logger",2008-09-29,2008,9,273,"GL4","cr10","airtemp_max",8.39,NA
"raw logger",2008-09-29,2008,9,273,"GL4","cr10","airtemp_min",-1.527,NA
"raw logger",2008-09-29,2008,9,273,"GL4","cr10","DTR",9.917,NA
"raw logger",2008-09-30,2008,9,274,"GL4","cr10","airtemp_avg",3.672,NA
"raw logger",2008-09-30,2008,9,274,"GL4","cr10","airtemp_max",7.73,NA
"raw logger",2008-09-30,2008,9,274,"GL4","cr10","airtemp_min",0.713,NA
"raw logger",2008-09-30,2008,9,274,"GL4","cr10","DTR",7.017,NA
"raw logger",2008-10-01,2008,10,275,"GL4","cr10","airtemp_avg",3.312,NA
"raw logger",2008-10-01,2008,10,275,"GL4","cr10","airtemp_max",7.34,NA
"raw logger",2008-10-01,2008,10,275,"GL4","cr10","airtemp_min",0.218,NA
"raw logger",2008-10-01,2008,10,275,"GL4","cr10","DTR",7.122,NA
"raw logger",2008-10-02,2008,10,276,"GL4","cr10","airtemp_avg",0.96,NA
"raw logger",2008-10-02,2008,10,276,"GL4","cr10","airtemp_max",4.94,NA
"raw logger",2008-10-02,2008,10,276,"GL4","cr10","airtemp_min",-2.886,NA
"raw logger",2008-10-02,2008,10,276,"GL4","cr10","DTR",7.826,NA
"raw logger",2008-10-03,2008,10,277,"GL4","cr10","airtemp_avg",0.536,NA
"raw logger",2008-10-03,2008,10,277,"GL4","cr10","airtemp_max",5.105,NA
"raw logger",2008-10-03,2008,10,277,"GL4","cr10","airtemp_min",-1.56,NA
"raw logger",2008-10-03,2008,10,277,"GL4","cr10","DTR",6.665,NA
"raw logger",2008-10-04,2008,10,278,"GL4","cr10","airtemp_avg",-0.601,NA
"raw logger",2008-10-04,2008,10,278,"GL4","cr10","airtemp_max",2.76,NA
"raw logger",2008-10-04,2008,10,278,"GL4","cr10","airtemp_min",-3.769,NA
"raw logger",2008-10-04,2008,10,278,"GL4","cr10","DTR",6.529,NA
"raw logger",2008-10-05,2008,10,279,"GL4","cr10","airtemp_avg",-3.738,NA
"raw logger",2008-10-05,2008,10,279,"GL4","cr10","airtemp_max",0.587,NA
"raw logger",2008-10-05,2008,10,279,"GL4","cr10","airtemp_min",-6.171,NA
"raw logger",2008-10-05,2008,10,279,"GL4","cr10","DTR",6.758,NA
"raw logger",2008-10-06,2008,10,280,"GL4","cr10","airtemp_avg",-7.02,NA
"raw logger",2008-10-06,2008,10,280,"GL4","cr10","airtemp_max",-5.011,NA
"raw logger",2008-10-06,2008,10,280,"GL4","cr10","airtemp_min",-9.17,NA
"raw logger",2008-10-06,2008,10,280,"GL4","cr10","DTR",4.159,NA
"raw logger",2008-10-07,2008,10,281,"GL4","cr10","airtemp_avg",-2.417,NA
"raw logger",2008-10-07,2008,10,281,"GL4","cr10","airtemp_max",1.147,NA
"raw logger",2008-10-07,2008,10,281,"GL4","cr10","airtemp_min",-7.78,NA
"raw logger",2008-10-07,2008,10,281,"GL4","cr10","DTR",8.927,NA
"raw logger",2008-10-08,2008,10,282,"GL4","cr10","airtemp_avg",-0.497,NA
"raw logger",2008-10-08,2008,10,282,"GL4","cr10","airtemp_max",3.883,NA
"raw logger",2008-10-08,2008,10,282,"GL4","cr10","airtemp_min",-4.129,NA
"raw logger",2008-10-08,2008,10,282,"GL4","cr10","DTR",8.012,NA
"raw logger",2008-10-09,2008,10,283,"GL4","cr10","airtemp_avg",1.228,NA
"raw logger",2008-10-09,2008,10,283,"GL4","cr10","airtemp_max",5.295,NA
"raw logger",2008-10-09,2008,10,283,"GL4","cr10","airtemp_min",-2.745,NA
"raw logger",2008-10-09,2008,10,283,"GL4","cr10","DTR",8.04,NA
"raw logger",2008-10-10,2008,10,284,"GL4","cr10","airtemp_avg",-0.578,NA
"raw logger",2008-10-10,2008,10,284,"GL4","cr10","airtemp_max",3.718,NA
"raw logger",2008-10-10,2008,10,284,"GL4","cr10","airtemp_min",-6.02,NA
"raw logger",2008-10-10,2008,10,284,"GL4","cr10","DTR",9.738,NA
"raw logger",2008-10-11,2008,10,285,"GL4","cr10","airtemp_avg",-2.888,NA
"raw logger",2008-10-11,2008,10,285,"GL4","cr10","airtemp_max",1.081,NA
"raw logger",2008-10-11,2008,10,285,"GL4","cr10","airtemp_min",-6.799,NA
"raw logger",2008-10-11,2008,10,285,"GL4","cr10","DTR",7.88,NA
"raw logger",2008-10-12,2008,10,286,"GL4","cr10","airtemp_avg",-7.98,NA
"raw logger",2008-10-12,2008,10,286,"GL4","cr10","airtemp_max",-3.561,NA
"raw logger",2008-10-12,2008,10,286,"GL4","cr10","airtemp_min",-13.69,NA
"raw logger",2008-10-12,2008,10,286,"GL4","cr10","DTR",10.129,NA
"raw logger",2008-10-13,2008,10,287,"GL4","cr10","airtemp_avg",-11.03,NA
"raw logger",2008-10-13,2008,10,287,"GL4","cr10","airtemp_max",-6.295,NA
"raw logger",2008-10-13,2008,10,287,"GL4","cr10","airtemp_min",-14.97,NA
"raw logger",2008-10-13,2008,10,287,"GL4","cr10","DTR",8.675,NA
"raw logger",2008-10-14,2008,10,288,"GL4","cr10","airtemp_avg",-5.812,NA
"raw logger",2008-10-14,2008,10,288,"GL4","cr10","airtemp_max",-3.563,NA
"raw logger",2008-10-14,2008,10,288,"GL4","cr10","airtemp_min",-9.53,NA
"raw logger",2008-10-14,2008,10,288,"GL4","cr10","DTR",5.967,NA
"raw logger",2008-10-15,2008,10,289,"GL4","cr10","airtemp_avg",-5.36,NA
"raw logger",2008-10-15,2008,10,289,"GL4","cr10","airtemp_max",-1.982,NA
"raw logger",2008-10-15,2008,10,289,"GL4","cr10","airtemp_min",-8.8,NA
"raw logger",2008-10-15,2008,10,289,"GL4","cr10","DTR",6.818,NA
"raw logger",2008-10-16,2008,10,290,"GL4","cr10","airtemp_avg",-3.733,NA
"raw logger",2008-10-16,2008,10,290,"GL4","cr10","airtemp_max",-0.628,NA
"raw logger",2008-10-16,2008,10,290,"GL4","cr10","airtemp_min",-5.874,NA
"raw logger",2008-10-16,2008,10,290,"GL4","cr10","DTR",5.246,NA
"raw logger",2008-10-17,2008,10,291,"GL4","cr10","airtemp_avg",-2.202,NA
"raw logger",2008-10-17,2008,10,291,"GL4","cr10","airtemp_max",2.002,NA
"raw logger",2008-10-17,2008,10,291,"GL4","cr10","airtemp_min",-6.105,NA
"raw logger",2008-10-17,2008,10,291,"GL4","cr10","DTR",8.107,NA
"raw logger",2008-10-18,2008,10,292,"GL4","cr10","airtemp_avg",1.01,NA
"raw logger",2008-10-18,2008,10,292,"GL4","cr10","airtemp_max",3.784,NA
"raw logger",2008-10-18,2008,10,292,"GL4","cr10","airtemp_min",-1.496,NA
"raw logger",2008-10-18,2008,10,292,"GL4","cr10","DTR",5.28,NA
"raw logger",2008-10-19,2008,10,293,"GL4","cr10","airtemp_avg",-2.195,NA
"raw logger",2008-10-19,2008,10,293,"GL4","cr10","airtemp_max",1.312,NA
"raw logger",2008-10-19,2008,10,293,"GL4","cr10","airtemp_min",-5.747,NA
"raw logger",2008-10-19,2008,10,293,"GL4","cr10","DTR",7.059,NA
"raw logger",2008-10-20,2008,10,294,"GL4","cr10","airtemp_avg",-3.261,NA
"raw logger",2008-10-20,2008,10,294,"GL4","cr10","airtemp_max",1.945,NA
"raw logger",2008-10-20,2008,10,294,"GL4","cr10","airtemp_min",-6.138,NA
"raw logger",2008-10-20,2008,10,294,"GL4","cr10","DTR",8.083,NA
"raw logger",2008-10-21,2008,10,295,"GL4","cr10","airtemp_avg",-7.97,NA
"raw logger",2008-10-21,2008,10,295,"GL4","cr10","airtemp_max",-4.288,NA
"raw logger",2008-10-21,2008,10,295,"GL4","cr10","airtemp_min",-13.82,NA
"raw logger",2008-10-21,2008,10,295,"GL4","cr10","DTR",9.532,NA
"raw logger",2008-10-22,2008,10,296,"GL4","cr10","airtemp_avg",-15.22,NA
"raw logger",2008-10-22,2008,10,296,"GL4","cr10","airtemp_max",-13.48,NA
"raw logger",2008-10-22,2008,10,296,"GL4","cr10","airtemp_min",-16.69,NA
"raw logger",2008-10-22,2008,10,296,"GL4","cr10","DTR",3.21,NA
"raw logger",2008-10-23,2008,10,297,"GL4","cr10","airtemp_avg",-9.55,NA
"raw logger",2008-10-23,2008,10,297,"GL4","cr10","airtemp_max",-5.4,NA
"raw logger",2008-10-23,2008,10,297,"GL4","cr10","airtemp_min",-15.43,NA
"raw logger",2008-10-23,2008,10,297,"GL4","cr10","DTR",10.03,NA
"raw logger",2008-10-24,2008,10,298,"GL4","cr10","airtemp_avg",-7.65,NA
"raw logger",2008-10-24,2008,10,298,"GL4","cr10","airtemp_max",-5.18,NA
"raw logger",2008-10-24,2008,10,298,"GL4","cr10","airtemp_min",-9.8,NA
"raw logger",2008-10-24,2008,10,298,"GL4","cr10","DTR",4.62,NA
"raw logger",2008-10-25,2008,10,299,"GL4","cr10","airtemp_avg",-4.552,NA
"raw logger",2008-10-25,2008,10,299,"GL4","cr10","airtemp_max",-0.397,NA
"raw logger",2008-10-25,2008,10,299,"GL4","cr10","airtemp_min",-8.05,NA
"raw logger",2008-10-25,2008,10,299,"GL4","cr10","DTR",7.653,NA
"raw logger",2008-10-26,2008,10,300,"GL4","cr10","airtemp_avg",-4.931,NA
"raw logger",2008-10-26,2008,10,300,"GL4","cr10","airtemp_max",-1.256,NA
"raw logger",2008-10-26,2008,10,300,"GL4","cr10","airtemp_min",-7.95,NA
"raw logger",2008-10-26,2008,10,300,"GL4","cr10","DTR",6.694,NA
"raw logger",2008-10-27,2008,10,301,"GL4","cr10","airtemp_avg",-1.157,NA
"raw logger",2008-10-27,2008,10,301,"GL4","cr10","airtemp_max",1.803,NA
"raw logger",2008-10-27,2008,10,301,"GL4","cr10","airtemp_min",-4.723,NA
"raw logger",2008-10-27,2008,10,301,"GL4","cr10","DTR",6.526,NA
"raw logger",2008-10-28,2008,10,302,"GL4","cr10","airtemp_avg",-0.733,NA
"raw logger",2008-10-28,2008,10,302,"GL4","cr10","airtemp_max",2.595,NA
"raw logger",2008-10-28,2008,10,302,"GL4","cr10","airtemp_min",-3.604,NA
"raw logger",2008-10-28,2008,10,302,"GL4","cr10","DTR",6.199,NA
"raw logger",2008-10-29,2008,10,303,"GL4","cr10","airtemp_avg",-0.932,NA
"raw logger",2008-10-29,2008,10,303,"GL4","cr10","airtemp_max",2.529,NA
"raw logger",2008-10-29,2008,10,303,"GL4","cr10","airtemp_min",-3.832,NA
"raw logger",2008-10-29,2008,10,303,"GL4","cr10","DTR",6.361,NA
"raw logger",2008-10-30,2008,10,304,"GL4","cr10","airtemp_avg",-1.401,NA
"raw logger",2008-10-30,2008,10,304,"GL4","cr10","airtemp_max",1.572,NA
"raw logger",2008-10-30,2008,10,304,"GL4","cr10","airtemp_min",-4.096,NA
"raw logger",2008-10-30,2008,10,304,"GL4","cr10","DTR",5.668,NA
"raw logger",2008-10-31,2008,10,305,"GL4","cr10","airtemp_avg",0.062,NA
"raw logger",2008-10-31,2008,10,305,"GL4","cr10","airtemp_max",3.652,NA
"raw logger",2008-10-31,2008,10,305,"GL4","cr10","airtemp_min",-1.953,NA
"raw logger",2008-10-31,2008,10,305,"GL4","cr10","DTR",5.605,NA
"raw logger",2008-11-01,2008,11,306,"GL4","cr10","airtemp_avg",-1.028,NA
"raw logger",2008-11-01,2008,11,306,"GL4","cr10","airtemp_max",1.342,NA
"raw logger",2008-11-01,2008,11,306,"GL4","cr10","airtemp_min",-3.04,NA
"raw logger",2008-11-01,2008,11,306,"GL4","cr10","DTR",4.382,NA
"raw logger",2008-11-02,2008,11,307,"GL4","cr10","airtemp_avg",-0.678,NA
"raw logger",2008-11-02,2008,11,307,"GL4","cr10","airtemp_max",4.444,NA
"raw logger",2008-11-02,2008,11,307,"GL4","cr10","airtemp_min",-4.626,NA
"raw logger",2008-11-02,2008,11,307,"GL4","cr10","DTR",9.07,NA
"raw logger",2008-11-03,2008,11,308,"GL4","cr10","airtemp_avg",-4.751,NA
"raw logger",2008-11-03,2008,11,308,"GL4","cr10","airtemp_max",-1.55,NA
"raw logger",2008-11-03,2008,11,308,"GL4","cr10","airtemp_min",-7.62,NA
"raw logger",2008-11-03,2008,11,308,"GL4","cr10","DTR",6.07,NA
"raw logger",2008-11-04,2008,11,309,"GL4","cr10","airtemp_avg",-5.453,NA
"raw logger",2008-11-04,2008,11,309,"GL4","cr10","airtemp_max",-3.237,NA
"raw logger",2008-11-04,2008,11,309,"GL4","cr10","airtemp_min",-9.53,NA
"raw logger",2008-11-04,2008,11,309,"GL4","cr10","DTR",6.293,NA
"raw logger",2008-11-05,2008,11,310,"GL4","cr10","airtemp_avg",NA,NA
"raw logger",2008-11-05,2008,11,310,"GL4","cr10","airtemp_max",NA,NA
"raw logger",2008-11-05,2008,11,310,"GL4","cr10","airtemp_min",NA,NA
"raw logger",2008-11-05,2008,11,310,"GL4","cr10","DTR",NA,NA
"raw logger",2008-11-06,2008,11,311,"GL4","cr10","airtemp_avg",NA,NA
"raw logger",2008-11-06,2008,11,311,"GL4","cr10","airtemp_max",NA,NA
"raw logger",2008-11-06,2008,11,311,"GL4","cr10","airtemp_min",NA,NA
"raw logger",2008-11-06,2008,11,311,"GL4","cr10","DTR",NA,NA
"raw logger",2008-11-07,2008,11,312,"GL4","cr10","airtemp_avg",-12.62,NA
"raw logger",2008-11-07,2008,11,312,"GL4","cr10","airtemp_max",-8.99,NA
"raw logger",2008-11-07,2008,11,312,"GL4","cr10","airtemp_min",NA,NA
"raw logger",2008-11-07,2008,11,312,"GL4","cr10","DTR",NA,NA
"raw logger",2008-11-08,2008,11,313,"GL4","cr10","airtemp_avg",-9.03,NA
"raw logger",2008-11-08,2008,11,313,"GL4","cr10","airtemp_max",-7.94,NA
"raw logger",2008-11-08,2008,11,313,"GL4","cr10","airtemp_min",-10.36,NA
"raw logger",2008-11-08,2008,11,313,"GL4","cr10","DTR",2.42,NA
"raw logger",2008-11-09,2008,11,314,"GL4","cr10","airtemp_avg",-8.11,NA
"raw logger",2008-11-09,2008,11,314,"GL4","cr10","airtemp_max",-4.127,NA
"raw logger",2008-11-09,2008,11,314,"GL4","cr10","airtemp_min",-11.15,NA
"raw logger",2008-11-09,2008,11,314,"GL4","cr10","DTR",7.023,NA
"raw logger",2008-11-10,2008,11,315,"GL4","cr10","airtemp_avg",-9.85,NA
