"data_source","date","yr","mon","doy","local_site","logger","metric","sensor","temp","flag"
"raw hmps",2018-01-21,2018,1,21,"d1","cr1000","airtemp_avg","hmp2",-16.97333,"n"
"raw hmps",2018-01-21,2018,1,21,"d1","cr1000","airtemp_max","hmp2",-8.15,"n"
"raw hmps",2018-01-21,2018,1,21,"d1","cr1000","airtemp_min","hmp2",-20.6,"n"
"raw hmps",2018-01-21,2018,1,21,"d1","cr1000","airtemp_avg","hmp3",-16.97292,"n"
"raw hmps",2018-01-21,2018,1,21,"d1","cr1000","airtemp_max","hmp3",-8.15,"n"
"raw hmps",2018-01-21,2018,1,21,"d1","cr1000","airtemp_min","hmp3",-20.63,"n"
"raw hmps",2018-01-21,2018,1,21,"d1","cr1000","DTR","hmp1",12.45,"n"
"raw hmps",2018-01-21,2018,1,21,"d1","cr1000","DTR","hmp2",12.45,"n"
"raw hmps",2018-01-21,2018,1,21,"d1","cr1000","DTR","hmp3",12.48,"n"
"raw hmps",2018-01-22,2018,1,22,"d1","cr1000","airtemp_avg","hmp1",-18.06778,"n"
"raw hmps",2018-01-22,2018,1,22,"d1","cr1000","airtemp_max","hmp1",-14.03,"n"
"raw hmps",2018-01-22,2018,1,22,"d1","cr1000","airtemp_min","hmp1",-21.43,"n"
"raw hmps",2018-01-22,2018,1,22,"d1","cr1000","airtemp_avg","hmp2",-18.06868,"n"
"raw hmps",2018-01-22,2018,1,22,"d1","cr1000","airtemp_max","hmp2",-13.96,"n"
"raw hmps",2018-01-22,2018,1,22,"d1","cr1000","airtemp_min","hmp2",-21.45,"n"
"raw hmps",2018-01-22,2018,1,22,"d1","cr1000","airtemp_avg","hmp3",-18.06847,"n"
"raw hmps",2018-01-22,2018,1,22,"d1","cr1000","airtemp_max","hmp3",-14,"n"
"raw hmps",2018-01-22,2018,1,22,"d1","cr1000","airtemp_min","hmp3",-21.43,"n"
"raw hmps",2018-01-22,2018,1,22,"d1","cr1000","DTR","hmp1",7.4,"n"
"raw hmps",2018-01-22,2018,1,22,"d1","cr1000","DTR","hmp2",7.49,"n"
"raw hmps",2018-01-22,2018,1,22,"d1","cr1000","DTR","hmp3",7.43,"n"
"raw hmps",2018-01-23,2018,1,23,"d1","cr1000","airtemp_avg","hmp1",-16.85028,"n"
"raw hmps",2018-01-23,2018,1,23,"d1","cr1000","airtemp_max","hmp1",-13.81,"n"
"raw hmps",2018-01-23,2018,1,23,"d1","cr1000","airtemp_min","hmp1",-18.28,"n"
"raw hmps",2018-01-23,2018,1,23,"d1","cr1000","airtemp_avg","hmp2",-16.85042,"n"
"raw hmps",2018-01-23,2018,1,23,"d1","cr1000","airtemp_max","hmp2",-13.81,"n"
"raw hmps",2018-01-23,2018,1,23,"d1","cr1000","airtemp_min","hmp2",-18.28,"n"
"raw hmps",2018-01-23,2018,1,23,"d1","cr1000","airtemp_avg","hmp3",-16.85028,"n"
"raw hmps",2018-01-23,2018,1,23,"d1","cr1000","airtemp_max","hmp3",-13.79,"n"
"raw hmps",2018-01-23,2018,1,23,"d1","cr1000","airtemp_min","hmp3",-18.28,"n"
"raw hmps",2018-01-23,2018,1,23,"d1","cr1000","DTR","hmp1",4.47,"n"
