"data_source","date","yr","mon","doy","local_site","logger","metric","sensor","temp","flag"
"raw hmps",2018-07-03,2018,7,184,"sdl","cr1000","DTR","hmp1",11.151,"n"
"raw hmps",2018-07-04,2018,7,185,"sdl","cr1000","airtemp_avg","hmp1",11.11004,"n"
"raw hmps",2018-07-04,2018,7,185,"sdl","cr1000","airtemp_max","hmp1",17.25,"n"
"raw hmps",2018-07-04,2018,7,185,"sdl","cr1000","airtemp_min","hmp1",5.704,"n"
"raw hmps",2018-07-04,2018,7,185,"sdl","cr1000","airtemp_avg","hmp2",11.20785,"n"
"raw hmps",2018-07-04,2018,7,185,"sdl","cr1000","airtemp_max","hmp2",17.32,"n"
"raw hmps",2018-07-04,2018,7,185,"sdl","cr1000","airtemp_min","hmp3",5.703,"n"
"raw hmps",2018-07-04,2018,7,185,"sdl","cr1000","airtemp_min","hmp2",5.87,"n"
"raw hmps",2018-07-04,2018,7,185,"sdl","cr1000","airtemp_avg","hmp3",11.08303,"n"
"raw hmps",2018-07-04,2018,7,185,"sdl","cr1000","airtemp_max","hmp3",17.32,"n"
"raw hmps",2018-07-04,2018,7,185,"sdl","cr1000","DTR","hmp1",11.546,"n"
"raw hmps",2018-07-04,2018,7,185,"sdl","cr1000","DTR","hmp2",11.45,"n"
"raw hmps",2018-07-04,2018,7,185,"sdl","cr1000","DTR","hmp3",11.617,"n"
"raw hmps",2018-07-05,2018,7,186,"sdl","cr1000","airtemp_max","hmp1",12.86,"n"
"raw hmps",2018-07-05,2018,7,186,"sdl","cr1000","airtemp_min","hmp2",4.381,"n"
"raw hmps",2018-07-05,2018,7,186,"sdl","cr1000","airtemp_min","hmp1",4.191,"n"
"raw hmps",2018-07-05,2018,7,186,"sdl","cr1000","airtemp_avg","hmp2",8.73724,"n"
"raw hmps",2018-07-05,2018,7,186,"sdl","cr1000","airtemp_max","hmp2",12.82,"n"
"raw hmps",2018-07-05,2018,7,186,"sdl","cr1000","airtemp_avg","hmp1",8.61262,"n"
"raw hmps",2018-07-05,2018,7,186,"sdl","cr1000","airtemp_min","hmp3",4.167,"n"
"raw hmps",2018-07-05,2018,7,186,"sdl","cr1000","DTR","hmp1",8.669,"n"
"raw hmps",2018-07-05,2018,7,186,"sdl","cr1000","airtemp_avg","hmp3",8.58751,"n"
"raw hmps",2018-07-05,2018,7,186,"sdl","cr1000","airtemp_max","hmp3",12.63,"n"
"raw hmps",2018-07-05,2018,7,186,"sdl","cr1000","DTR","hmp2",8.439,"n"
"raw hmps",2018-07-05,2018,7,186,"sdl","cr1000","DTR","hmp3",8.463,"n"
"raw hmps",2018-07-06,2018,7,187,"sdl","cr1000","airtemp_max","hmp1",16.41,"n"
"raw hmps",2018-07-06,2018,7,187,"sdl","cr1000","airtemp_min","hmp1",5.029,"n"
"raw hmps",2018-07-06,2018,7,187,"sdl","cr1000","airtemp_min","hmp2",5.124,"n"
"raw hmps",2018-07-06,2018,7,187,"sdl","cr1000","airtemp_avg","hmp3",11.15693,"n"
"raw hmps",2018-07-06,2018,7,187,"sdl","cr1000","airtemp_avg","hmp2",11.29068,"n"
"raw hmps",2018-07-06,2018,7,187,"sdl","cr1000","airtemp_max","hmp2",16.51,"n"
"raw hmps",2018-07-06,2018,7,187,"sdl","cr1000","airtemp_avg","hmp1",11.17085,"n"
"raw hmps",2018-07-06,2018,7,187,"sdl","cr1000","DTR","hmp1",11.381,"n"
"raw hmps",2018-07-06,2018,7,187,"sdl","cr1000","DTR","hmp2",11.386,"n"
"raw hmps",2018-07-06,2018,7,187,"sdl","cr1000","airtemp_max","hmp3",16.37,"n"
"raw hmps",2018-07-06,2018,7,187,"sdl","cr1000","airtemp_min","hmp3",4.981,"n"
"raw hmps",2018-07-06,2018,7,187,"sdl","cr1000","DTR","hmp3",11.389,"n"
"raw hmps",2018-07-07,2018,7,188,"sdl","cr1000","airtemp_max","hmp2",19.23,"n"
"raw hmps",2018-07-07,2018,7,188,"sdl","cr1000","airtemp_min","hmp2",6.839,"n"
"raw hmps",2018-07-07,2018,7,188,"sdl","cr1000","airtemp_max","hmp3",19.16,"n"
"raw hmps",2018-07-07,2018,7,188,"sdl","cr1000","airtemp_min","hmp3",6.648,"n"
"raw hmps",2018-07-07,2018,7,188,"sdl","cr1000","DTR","hmp1",12.414,"n"
"raw hmps",2018-07-07,2018,7,188,"sdl","cr1000","airtemp_avg","hmp3",11.86458,"n"
"raw hmps",2018-07-07,2018,7,188,"sdl","cr1000","airtemp_avg","hmp1",11.86922,"n"
"raw hmps",2018-07-07,2018,7,188,"sdl","cr1000","airtemp_max","hmp1",19.11,"n"
"raw hmps",2018-07-07,2018,7,188,"sdl","cr1000","airtemp_min","hmp1",6.696,"n"
"raw hmps",2018-07-07,2018,7,188,"sdl","cr1000","airtemp_avg","hmp2",11.98178,"n"
"raw hmps",2018-07-07,2018,7,188,"sdl","cr1000","DTR","hmp2",12.391,"n"
"raw hmps",2018-07-07,2018,7,188,"sdl","cr1000","DTR","hmp3",12.512,"n"
"raw hmps",2018-07-08,2018,7,189,"sdl","cr1000","DTR","hmp1",8.6,"n"
"raw hmps",2018-07-08,2018,7,189,"sdl","cr1000","DTR","hmp2",8.67,"n"
"raw hmps",2018-07-08,2018,7,189,"sdl","cr1000","airtemp_max","hmp3",18.55,"n"
"raw hmps",2018-07-08,2018,7,189,"sdl","cr1000","airtemp_min","hmp3",9.81,"n"
"raw hmps",2018-07-08,2018,7,189,"sdl","cr1000","airtemp_avg","hmp1",13.55062,"n"
"raw hmps",2018-07-08,2018,7,189,"sdl","cr1000","airtemp_max","hmp1",18.43,"n"
"raw hmps",2018-07-08,2018,7,189,"sdl","cr1000","airtemp_min","hmp1",9.83,"n"
"raw hmps",2018-07-08,2018,7,189,"sdl","cr1000","airtemp_avg","hmp2",13.65694,"n"
"raw hmps",2018-07-08,2018,7,189,"sdl","cr1000","airtemp_max","hmp2",18.6,"n"
"raw hmps",2018-07-08,2018,7,189,"sdl","cr1000","airtemp_min","hmp2",9.93,"n"
"raw hmps",2018-07-08,2018,7,189,"sdl","cr1000","airtemp_avg","hmp3",13.55465,"n"
"raw hmps",2018-07-08,2018,7,189,"sdl","cr1000","DTR","hmp3",8.74,"n"
"raw hmps",2018-07-09,2018,7,190,"sdl","cr1000","airtemp_max","hmp3",17.4,"n"
"raw hmps",2018-07-09,2018,7,190,"sdl","cr1000","DTR","hmp1",9.15,"n"
"raw hmps",2018-07-09,2018,7,190,"sdl","cr1000","DTR","hmp2",9.18,"n"
"raw hmps",2018-07-09,2018,7,190,"sdl","cr1000","DTR","hmp3",9.24,"n"
"raw hmps",2018-07-09,2018,7,190,"sdl","cr1000","airtemp_min","hmp3",8.16,"n"
"raw hmps",2018-07-09,2018,7,190,"sdl","cr1000","airtemp_avg","hmp1",12.78167,"n"
"raw hmps",2018-07-09,2018,7,190,"sdl","cr1000","airtemp_max","hmp1",17.31,"n"
"raw hmps",2018-07-09,2018,7,190,"sdl","cr1000","airtemp_min","hmp1",8.16,"n"
"raw hmps",2018-07-09,2018,7,190,"sdl","cr1000","airtemp_avg","hmp2",12.89799,"n"
"raw hmps",2018-07-09,2018,7,190,"sdl","cr1000","airtemp_max","hmp2",17.48,"n"
"raw hmps",2018-07-09,2018,7,190,"sdl","cr1000","airtemp_min","hmp2",8.3,"n"
"raw hmps",2018-07-09,2018,7,190,"sdl","cr1000","airtemp_avg","hmp3",12.78451,"n"
"raw hmps",2018-07-10,2018,7,191,"sdl","cr1000","DTR","hmp1",12.023,"n"
"raw hmps",2018-07-10,2018,7,191,"sdl","cr1000","DTR","hmp2",12.028,"n"
"raw hmps",2018-07-10,2018,7,191,"sdl","cr1000","DTR","hmp3",12.286,"n"
"raw hmps",2018-07-10,2018,7,191,"sdl","cr1000","airtemp_min","hmp1",7.847,"n"
"raw hmps",2018-07-10,2018,7,191,"sdl","cr1000","airtemp_avg","hmp2",13.88806,"n"
"raw hmps",2018-07-10,2018,7,191,"sdl","cr1000","airtemp_avg","hmp1",13.78076,"n"
"raw hmps",2018-07-10,2018,7,191,"sdl","cr1000","airtemp_max","hmp1",19.87,"n"
"raw hmps",2018-07-10,2018,7,191,"sdl","cr1000","airtemp_avg","hmp3",13.79812,"n"
"raw hmps",2018-07-10,2018,7,191,"sdl","cr1000","airtemp_max","hmp3",19.99,"n"
"raw hmps",2018-07-10,2018,7,191,"sdl","cr1000","airtemp_max","hmp2",19.97,"n"
"raw hmps",2018-07-10,2018,7,191,"sdl","cr1000","airtemp_min","hmp2",7.942,"n"
"raw hmps",2018-07-10,2018,7,191,"sdl","cr1000","airtemp_min","hmp3",7.704,"n"
"raw hmps",2018-07-11,2018,7,192,"sdl","cr1000","airtemp_avg","hmp1",13.33736,"n"
"raw hmps",2018-07-11,2018,7,192,"sdl","cr1000","airtemp_max","hmp1",18.8,"n"
"raw hmps",2018-07-11,2018,7,192,"sdl","cr1000","DTR","hmp3",10.67,"n"
"raw hmps",2018-07-11,2018,7,192,"sdl","cr1000","airtemp_avg","hmp2",13.44465,"n"
"raw hmps",2018-07-11,2018,7,192,"sdl","cr1000","airtemp_max","hmp2",18.94,"n"
"raw hmps",2018-07-11,2018,7,192,"sdl","cr1000","airtemp_min","hmp2",8.34,"n"
"raw hmps",2018-07-11,2018,7,192,"sdl","cr1000","airtemp_min","hmp1",8.25,"n"
"raw hmps",2018-07-11,2018,7,192,"sdl","cr1000","airtemp_max","hmp3",18.87,"n"
"raw hmps",2018-07-11,2018,7,192,"sdl","cr1000","airtemp_min","hmp3",8.2,"n"
"raw hmps",2018-07-11,2018,7,192,"sdl","cr1000","DTR","hmp1",10.55,"n"
"raw hmps",2018-07-11,2018,7,192,"sdl","cr1000","airtemp_avg","hmp3",13.34535,"n"
"raw hmps",2018-07-11,2018,7,192,"sdl","cr1000","DTR","hmp2",10.6,"n"
"raw hmps",2018-07-12,2018,7,193,"sdl","cr1000","airtemp_avg","hmp1",8.86037,"n"
"raw hmps",2018-07-12,2018,7,193,"sdl","cr1000","airtemp_max","hmp1",14.93,"n"
"raw hmps",2018-07-12,2018,7,193,"sdl","cr1000","airtemp_min","hmp1",4.024,"n"
"raw hmps",2018-07-12,2018,7,193,"sdl","cr1000","DTR","hmp2",10.997,"n"
"raw hmps",2018-07-12,2018,7,193,"sdl","cr1000","DTR","hmp3",11.167,"n"
"raw hmps",2018-07-12,2018,7,193,"sdl","cr1000","airtemp_avg","hmp2",8.99397,"n"
"raw hmps",2018-07-12,2018,7,193,"sdl","cr1000","airtemp_max","hmp2",15.14,"n"
"raw hmps",2018-07-12,2018,7,193,"sdl","cr1000","airtemp_min","hmp2",4.143,"n"
"raw hmps",2018-07-12,2018,7,193,"sdl","cr1000","airtemp_avg","hmp3",8.85736,"n"
"raw hmps",2018-07-12,2018,7,193,"sdl","cr1000","airtemp_max","hmp3",15,"n"
"raw hmps",2018-07-12,2018,7,193,"sdl","cr1000","airtemp_min","hmp3",3.833,"n"
"raw hmps",2018-07-12,2018,7,193,"sdl","cr1000","DTR","hmp1",10.906,"n"
"raw hmps",2018-07-13,2018,7,194,"sdl","cr1000","airtemp_avg","hmp2",9.55708,"n"
"raw hmps",2018-07-13,2018,7,194,"sdl","cr1000","airtemp_avg","hmp1",9.44274,"n"
"raw hmps",2018-07-13,2018,7,194,"sdl","cr1000","airtemp_max","hmp1",14.34,"n"
"raw hmps",2018-07-13,2018,7,194,"sdl","cr1000","airtemp_min","hmp1",4.952,"n"
"raw hmps",2018-07-13,2018,7,194,"sdl","cr1000","DTR","hmp3",9.48,"n"
"raw hmps",2018-07-13,2018,7,194,"sdl","cr1000","airtemp_max","hmp3",14.29,"n"
"raw hmps",2018-07-13,2018,7,194,"sdl","cr1000","airtemp_max","hmp2",14.44,"n"
"raw hmps",2018-07-13,2018,7,194,"sdl","cr1000","airtemp_min","hmp2",5.048,"n"
"raw hmps",2018-07-13,2018,7,194,"sdl","cr1000","airtemp_avg","hmp3",9.39847,"n"
"raw hmps",2018-07-13,2018,7,194,"sdl","cr1000","airtemp_min","hmp3",4.81,"n"
"raw hmps",2018-07-13,2018,7,194,"sdl","cr1000","DTR","hmp1",9.388,"n"
"raw hmps",2018-07-13,2018,7,194,"sdl","cr1000","DTR","hmp2",9.392,"n"
"raw hmps",2018-07-14,2018,7,195,"sdl","cr1000","airtemp_max","hmp1",17.93,"n"
"raw hmps",2018-07-14,2018,7,195,"sdl","cr1000","airtemp_min","hmp2",6.214,"n"
"raw hmps",2018-07-14,2018,7,195,"sdl","cr1000","airtemp_min","hmp1",6.024,"n"
"raw hmps",2018-07-14,2018,7,195,"sdl","cr1000","airtemp_avg","hmp2",12.30403,"n"
"raw hmps",2018-07-14,2018,7,195,"sdl","cr1000","airtemp_max","hmp2",18.12,"n"
"raw hmps",2018-07-14,2018,7,195,"sdl","cr1000","airtemp_avg","hmp1",12.19746,"n"
"raw hmps",2018-07-14,2018,7,195,"sdl","cr1000","DTR","hmp1",11.906,"n"
"raw hmps",2018-07-14,2018,7,195,"sdl","cr1000","airtemp_avg","hmp3",12.1905,"n"
"raw hmps",2018-07-14,2018,7,195,"sdl","cr1000","airtemp_max","hmp3",18.02,"n"
"raw hmps",2018-07-14,2018,7,195,"sdl","cr1000","airtemp_min","hmp3",6.071,"n"
"raw hmps",2018-07-14,2018,7,195,"sdl","cr1000","DTR","hmp2",11.906,"n"
"raw hmps",2018-07-14,2018,7,195,"sdl","cr1000","DTR","hmp3",11.949,"n"
"raw hmps",2018-07-15,2018,7,196,"sdl","cr1000","airtemp_min","hmp1",4.886,"n"
"raw hmps",2018-07-15,2018,7,196,"sdl","cr1000","airtemp_min","hmp2",4.815,"n"
"raw hmps",2018-07-15,2018,7,196,"sdl","cr1000","airtemp_avg","hmp3",8.43271,"n"
"raw hmps",2018-07-15,2018,7,196,"sdl","cr1000","airtemp_avg","hmp2",8.57756,"n"
"raw hmps",2018-07-15,2018,7,196,"sdl","cr1000","airtemp_max","hmp2",11.13,"n"
"raw hmps",2018-07-15,2018,7,196,"sdl","cr1000","airtemp_avg","hmp1",8.47594,"n"
"raw hmps",2018-07-15,2018,7,196,"sdl","cr1000","airtemp_max","hmp1",11.05,"n"
"raw hmps",2018-07-15,2018,7,196,"sdl","cr1000","DTR","hmp1",6.164,"n"
"raw hmps",2018-07-15,2018,7,196,"sdl","cr1000","DTR","hmp2",6.315,"n"
"raw hmps",2018-07-15,2018,7,196,"sdl","cr1000","airtemp_max","hmp3",11.01,"n"
"raw hmps",2018-07-15,2018,7,196,"sdl","cr1000","airtemp_min","hmp3",4.648,"n"
"raw hmps",2018-07-15,2018,7,196,"sdl","cr1000","DTR","hmp3",6.362,"n"
"raw hmps",2018-07-16,2018,7,197,"sdl","cr1000","airtemp_min","hmp1",5.726,"n"
"raw hmps",2018-07-16,2018,7,197,"sdl","cr1000","airtemp_avg","hmp2",10.33441,"n"
"raw hmps",2018-07-16,2018,7,197,"sdl","cr1000","airtemp_min","hmp2",5.775,"n"
"raw hmps",2018-07-16,2018,7,197,"sdl","cr1000","airtemp_avg","hmp3",10.18985,"n"
"raw hmps",2018-07-16,2018,7,197,"sdl","cr1000","airtemp_max","hmp3",15.68,"n"
"raw hmps",2018-07-16,2018,7,197,"sdl","cr1000","airtemp_max","hmp2",15.78,"n"
"raw hmps",2018-07-16,2018,7,197,"sdl","cr1000","airtemp_avg","hmp1",10.23656,"n"
"raw hmps",2018-07-16,2018,7,197,"sdl","cr1000","airtemp_max","hmp1",15.63,"n"
"raw hmps",2018-07-16,2018,7,197,"sdl","cr1000","DTR","hmp2",10.005,"n"
"raw hmps",2018-07-16,2018,7,197,"sdl","cr1000","DTR","hmp3",10.048,"n"
"raw hmps",2018-07-16,2018,7,197,"sdl","cr1000","airtemp_min","hmp3",5.632,"n"
"raw hmps",2018-07-16,2018,7,197,"sdl","cr1000","DTR","hmp1",9.904,"n"
"raw hmps",2018-07-17,2018,7,198,"sdl","cr1000","airtemp_avg","hmp3",11.42056,"n"
"raw hmps",2018-07-17,2018,7,198,"sdl","cr1000","airtemp_max","hmp3",17.48,"n"
"raw hmps",2018-07-17,2018,7,198,"sdl","cr1000","airtemp_min","hmp3",7.101,"n"
"raw hmps",2018-07-17,2018,7,198,"sdl","cr1000","DTR","hmp1",10.375,"n"
"raw hmps",2018-07-17,2018,7,198,"sdl","cr1000","DTR","hmp2",10.4,"n"
"raw hmps",2018-07-17,2018,7,198,"sdl","cr1000","DTR","hmp3",10.379,"n"
"raw hmps",2018-07-17,2018,7,198,"sdl","cr1000","airtemp_avg","hmp1",11.44287,"n"
"raw hmps",2018-07-17,2018,7,198,"sdl","cr1000","airtemp_max","hmp1",17.5,"n"
"raw hmps",2018-07-17,2018,7,198,"sdl","cr1000","airtemp_min","hmp1",7.125,"n"
"raw hmps",2018-07-17,2018,7,198,"sdl","cr1000","airtemp_avg","hmp2",11.53826,"n"
"raw hmps",2018-07-17,2018,7,198,"sdl","cr1000","airtemp_max","hmp2",17.62,"n"
"raw hmps",2018-07-17,2018,7,198,"sdl","cr1000","airtemp_min","hmp2",7.22,"n"
"raw hmps",2018-07-18,2018,7,199,"sdl","cr1000","DTR","hmp2",10.033,"n"
"raw hmps",2018-07-18,2018,7,199,"sdl","cr1000","DTR","hmp3",10.122,"n"
"raw hmps",2018-07-18,2018,7,199,"sdl","cr1000","airtemp_avg","hmp2",12.37098,"n"
"raw hmps",2018-07-18,2018,7,199,"sdl","cr1000","airtemp_avg","hmp1",12.26769,"n"
"raw hmps",2018-07-18,2018,7,199,"sdl","cr1000","airtemp_max","hmp1",17.4,"n"
"raw hmps",2018-07-18,2018,7,199,"sdl","cr1000","airtemp_min","hmp1",7.438,"n"
"raw hmps",2018-07-18,2018,7,199,"sdl","cr1000","airtemp_max","hmp3",17.56,"n"
"raw hmps",2018-07-18,2018,7,199,"sdl","cr1000","airtemp_max","hmp2",17.59,"n"
"raw hmps",2018-07-18,2018,7,199,"sdl","cr1000","airtemp_min","hmp2",7.557,"n"
"raw hmps",2018-07-18,2018,7,199,"sdl","cr1000","airtemp_avg","hmp3",12.27838,"n"
"raw hmps",2018-07-18,2018,7,199,"sdl","cr1000","airtemp_min","hmp3",7.438,"n"
"raw hmps",2018-07-18,2018,7,199,"sdl","cr1000","DTR","hmp1",9.962,"n"
"raw hmps",2018-07-19,2018,7,200,"sdl","cr1000","airtemp_avg","hmp1",13.50583,"n"
"raw hmps",2018-07-19,2018,7,200,"sdl","cr1000","DTR","hmp2",12.654,"n"
"raw hmps",2018-07-19,2018,7,200,"sdl","cr1000","DTR","hmp3",12.766,"n"
"raw hmps",2018-07-19,2018,7,200,"sdl","cr1000","airtemp_avg","hmp2",13.60374,"n"
"raw hmps",2018-07-19,2018,7,200,"sdl","cr1000","airtemp_max","hmp2",19.7,"n"
"raw hmps",2018-07-19,2018,7,200,"sdl","cr1000","airtemp_max","hmp1",19.61,"n"
"raw hmps",2018-07-19,2018,7,200,"sdl","cr1000","airtemp_min","hmp1",6.975,"n"
"raw hmps",2018-07-19,2018,7,200,"sdl","cr1000","airtemp_max","hmp3",19.67,"n"
"raw hmps",2018-07-19,2018,7,200,"sdl","cr1000","airtemp_min","hmp3",6.904,"n"
"raw hmps",2018-07-19,2018,7,200,"sdl","cr1000","airtemp_min","hmp2",7.046,"n"
"raw hmps",2018-07-19,2018,7,200,"sdl","cr1000","airtemp_avg","hmp3",13.51606,"n"
"raw hmps",2018-07-19,2018,7,200,"sdl","cr1000","DTR","hmp1",12.635,"n"
"raw hmps",2018-07-20,2018,7,201,"sdl","cr1000","airtemp_avg","hmp1",13.81222,"n"
"raw hmps",2018-07-20,2018,7,201,"sdl","cr1000","airtemp_max","hmp1",19.88,"n"
"raw hmps",2018-07-20,2018,7,201,"sdl","cr1000","DTR","hmp3",11.24,"n"
"raw hmps",2018-07-20,2018,7,201,"sdl","cr1000","airtemp_avg","hmp2",13.90722,"n"
"raw hmps",2018-07-20,2018,7,201,"sdl","cr1000","airtemp_max","hmp2",19.95,"n"
"raw hmps",2018-07-20,2018,7,201,"sdl","cr1000","airtemp_min","hmp2",8.78,"n"
"raw hmps",2018-07-20,2018,7,201,"sdl","cr1000","airtemp_min","hmp1",8.64,"n"
"raw hmps",2018-07-20,2018,7,201,"sdl","cr1000","airtemp_max","hmp3",19.86,"n"
"raw hmps",2018-07-20,2018,7,201,"sdl","cr1000","airtemp_min","hmp3",8.62,"n"
"raw hmps",2018-07-20,2018,7,201,"sdl","cr1000","DTR","hmp1",11.24,"n"
"raw hmps",2018-07-20,2018,7,201,"sdl","cr1000","airtemp_avg","hmp3",13.81569,"n"
"raw hmps",2018-07-20,2018,7,201,"sdl","cr1000","DTR","hmp2",11.17,"n"
"raw hmps",2018-07-21,2018,7,202,"sdl","cr1000","airtemp_max","hmp1",19.28,"n"
"raw hmps",2018-07-21,2018,7,202,"sdl","cr1000","airtemp_min","hmp1",8.62,"n"
"raw hmps",2018-07-21,2018,7,202,"sdl","cr1000","airtemp_avg","hmp2",13.15535,"n"
"raw hmps",2018-07-21,2018,7,202,"sdl","cr1000","airtemp_avg","hmp1",13.05187,"n"
"raw hmps",2018-07-21,2018,7,202,"sdl","cr1000","airtemp_min","hmp2",8.74,"n"
"raw hmps",2018-07-21,2018,7,202,"sdl","cr1000","airtemp_avg","hmp3",13.05826,"n"
"raw hmps",2018-07-21,2018,7,202,"sdl","cr1000","airtemp_max","hmp3",19.28,"n"
"raw hmps",2018-07-21,2018,7,202,"sdl","cr1000","airtemp_max","hmp2",19.3,"n"
"raw hmps",2018-07-21,2018,7,202,"sdl","cr1000","DTR","hmp1",10.66,"n"
"raw hmps",2018-07-21,2018,7,202,"sdl","cr1000","DTR","hmp2",10.56,"n"
"raw hmps",2018-07-21,2018,7,202,"sdl","cr1000","DTR","hmp3",10.66,"n"
"raw hmps",2018-07-21,2018,7,202,"sdl","cr1000","airtemp_min","hmp3",8.62,"n"
"raw hmps",2018-07-22,2018,7,203,"sdl","cr1000","airtemp_min","hmp1",7.043,"n"
"raw hmps",2018-07-22,2018,7,203,"sdl","cr1000","airtemp_avg","hmp2",11.25971,"n"
"raw hmps",2018-07-22,2018,7,203,"sdl","cr1000","airtemp_max","hmp2",19.61,"n"
"raw hmps",2018-07-22,2018,7,203,"sdl","cr1000","airtemp_avg","hmp1",11.14543,"n"
"raw hmps",2018-07-22,2018,7,203,"sdl","cr1000","airtemp_max","hmp1",19.46,"n"
"raw hmps",2018-07-22,2018,7,203,"sdl","cr1000","airtemp_min","hmp3",7.067,"n"
"raw hmps",2018-07-22,2018,7,203,"sdl","cr1000","airtemp_min","hmp2",7.186,"n"
"raw hmps",2018-07-22,2018,7,203,"sdl","cr1000","airtemp_avg","hmp3",11.14343,"n"
"raw hmps",2018-07-22,2018,7,203,"sdl","cr1000","airtemp_max","hmp3",19.61,"n"
"raw hmps",2018-07-22,2018,7,203,"sdl","cr1000","DTR","hmp1",12.417,"n"
"raw hmps",2018-07-22,2018,7,203,"sdl","cr1000","DTR","hmp2",12.424,"n"
"raw hmps",2018-07-22,2018,7,203,"sdl","cr1000","DTR","hmp3",12.543,"n"
"raw hmps",2018-07-23,2018,7,204,"sdl","cr1000","airtemp_max","hmp1",12.27,"n"
"raw hmps",2018-07-23,2018,7,204,"sdl","cr1000","airtemp_min","hmp2",6.125,"n"
"raw hmps",2018-07-23,2018,7,204,"sdl","cr1000","airtemp_min","hmp1",5.91,"n"
"raw hmps",2018-07-23,2018,7,204,"sdl","cr1000","airtemp_avg","hmp2",8.27955,"n"
"raw hmps",2018-07-23,2018,7,204,"sdl","cr1000","airtemp_max","hmp2",12.27,"n"
"raw hmps",2018-07-23,2018,7,204,"sdl","cr1000","airtemp_avg","hmp1",8.15138,"n"
"raw hmps",2018-07-23,2018,7,204,"sdl","cr1000","DTR","hmp1",6.36,"n"
"raw hmps",2018-07-23,2018,7,204,"sdl","cr1000","airtemp_avg","hmp3",8.12275,"n"
"raw hmps",2018-07-23,2018,7,204,"sdl","cr1000","airtemp_max","hmp3",12.08,"n"
"raw hmps",2018-07-23,2018,7,204,"sdl","cr1000","airtemp_min","hmp3",5.91,"n"
"raw hmps",2018-07-23,2018,7,204,"sdl","cr1000","DTR","hmp2",6.145,"n"
"raw hmps",2018-07-23,2018,7,204,"sdl","cr1000","DTR","hmp3",6.17,"n"
"raw hmps",2018-07-24,2018,7,205,"sdl","cr1000","airtemp_avg","hmp2",11.2291,"n"
"raw hmps",2018-07-24,2018,7,205,"sdl","cr1000","airtemp_avg","hmp3",11.05488,"n"
"raw hmps",2018-07-24,2018,7,205,"sdl","cr1000","airtemp_max","hmp3",17.07,"n"
"raw hmps",2018-07-24,2018,7,205,"sdl","cr1000","airtemp_max","hmp2",17.12,"n"
"raw hmps",2018-07-24,2018,7,205,"sdl","cr1000","airtemp_min","hmp2",6.984,"n"
"raw hmps",2018-07-24,2018,7,205,"sdl","cr1000","airtemp_avg","hmp1",11.10122,"n"
"raw hmps",2018-07-24,2018,7,205,"sdl","cr1000","airtemp_max","hmp1",17,"n"
"raw hmps",2018-07-24,2018,7,205,"sdl","cr1000","airtemp_min","hmp1",6.815,"n"
"raw hmps",2018-07-24,2018,7,205,"sdl","cr1000","airtemp_min","hmp3",6.649,"n"
"raw hmps",2018-07-24,2018,7,205,"sdl","cr1000","DTR","hmp1",10.185,"n"
"raw hmps",2018-07-24,2018,7,205,"sdl","cr1000","DTR","hmp2",10.136,"n"
"raw hmps",2018-07-24,2018,7,205,"sdl","cr1000","DTR","hmp3",10.421,"n"
"raw hmps",2018-07-25,2018,7,206,"sdl","cr1000","airtemp_min","hmp2",5.071,"n"
"raw hmps",2018-07-25,2018,7,206,"sdl","cr1000","airtemp_avg","hmp3",10.30148,"n"
"raw hmps",2018-07-25,2018,7,206,"sdl","cr1000","airtemp_max","hmp3",16.5,"n"
"raw hmps",2018-07-25,2018,7,206,"sdl","cr1000","airtemp_min","hmp3",4.952,"n"
"raw hmps",2018-07-25,2018,7,206,"sdl","cr1000","airtemp_avg","hmp1",10.31863,"n"
"raw hmps",2018-07-25,2018,7,206,"sdl","cr1000","airtemp_max","hmp1",16.48,"n"
"raw hmps",2018-07-25,2018,7,206,"sdl","cr1000","airtemp_min","hmp1",5,"n"
"raw hmps",2018-07-25,2018,7,206,"sdl","cr1000","airtemp_avg","hmp2",10.41436,"n"
"raw hmps",2018-07-25,2018,7,206,"sdl","cr1000","airtemp_max","hmp2",16.52,"n"
"raw hmps",2018-07-25,2018,7,206,"sdl","cr1000","DTR","hmp1",11.48,"n"
"raw hmps",2018-07-25,2018,7,206,"sdl","cr1000","DTR","hmp2",11.449,"n"
"raw hmps",2018-07-25,2018,7,206,"sdl","cr1000","DTR","hmp3",11.548,"n"
"raw hmps",2018-07-26,2018,7,207,"sdl","cr1000","airtemp_min","hmp2",5.1,"n"
"raw hmps",2018-07-26,2018,7,207,"sdl","cr1000","DTR","hmp1",9.095,"n"
"raw hmps",2018-07-26,2018,7,207,"sdl","cr1000","airtemp_avg","hmp3",8.53707,"n"
"raw hmps",2018-07-26,2018,7,207,"sdl","cr1000","airtemp_max","hmp3",14.13,"n"
"raw hmps",2018-07-26,2018,7,207,"sdl","cr1000","airtemp_min","hmp3",4.981,"n"
"raw hmps",2018-07-26,2018,7,207,"sdl","cr1000","airtemp_avg","hmp1",8.56819,"n"
"raw hmps",2018-07-26,2018,7,207,"sdl","cr1000","airtemp_max","hmp1",14.1,"n"
"raw hmps",2018-07-26,2018,7,207,"sdl","cr1000","airtemp_min","hmp1",5.005,"n"
"raw hmps",2018-07-26,2018,7,207,"sdl","cr1000","airtemp_avg","hmp2",8.66797,"n"
"raw hmps",2018-07-26,2018,7,207,"sdl","cr1000","airtemp_max","hmp2",14.25,"n"
