eco_year,sumallPC1,sumallPC2,sum_meanT,sum_precip,sum_moisturedeficit,sum_PET,sum_GDD,fivedayrunning5C,fivedayrunning12C,GSLthreedayneg3C,iceoff_GL4
1991,-0.291286539866789,-0.446476373638535,8.88804347826087,240.7,5.02713031215365,212.035110877685,420.445,69,49,124,189
1992,-0.911915212945585,1.01719936518277,6.74782608695652,183.03,10.7412042972944,192.351096979064,305.955,42,50,107,189
1993,-1.46206780599201,1.61998222642956,6.01869565217391,166.36,39.3531970500844,199.726837149314,266.815,76,58,97,216
1994,0.0379599371181865,1.07382556084049,8.18380434782609,131.8,18.328535768849,207.971978230498,374.975,48,36,129,180
1995,-1.49113142192744,-0.443280103296015,7.86728260869565,333.36,27.0911202289215,199.441861330769,377,94,68,104,220
1996,0.026648575504482,1.23546735562874,9.24445652173913,122.6,36.384935177944,215.157470067387,442.63,65,39,114,199
1997,-0.484834742008898,-0.240801759466725,8.4225,205.61,5.1916182684224,205.44150297787,386.75,67,50,138,200
1998,-1.14759327454188,-0.7930255733067,7.84445652173913,309.44,0.118803919273939,191.655645649105,365.19,78,56,122,200
1999,-0.838495738442739,-1.29133810238574,7.90934782608696,364.81,0.400373842092923,206.748805287821,342.215,80,52,133,195
2000,0.476704187703358,0.527035849480541,9.9970652173913,159.36,20.8533562044972,210.355080476108,507.63,58,29,129,183
2001,0.247234606160807,-0.559715834641624,10.2666304347826,244.44,1.43009763791096,215.915214282185,521.41,57,38,110,183
2002,1.36632826136908,0.649161095109128,11.2488043478261,160.28,32.9458614152078,225.371125232013,603.13,45,29,131,159
2003,0.671145389024668,0.0436194250373223,9.85978260869565,203.16,20.6259055695228,207.705477305015,506.165,41,26,168,193
2004,-0.147771942621317,0.0988008574636957,8.39630434782609,270.24,3.64820261928334,204.521522010848,383.965,20,35,115,189
2005,0.408415176960644,0.260247465490485,9.59630434782609,213.76,19.7708208810443,204.45050106165,483.45,46,20,145,196
2006,0.883050460187079,0.233241885462966,10.586847826087,217.92,26.8999833089829,224.218845807977,535.095,41,26,130,186
2007,0.563404851058549,-0.219937578424307,10.8710869565217,227.76,22.3670148914523,220.048368515999,578.155,58,44,122,182
2008,-0.114334473699627,-0.595385311084658,9.76326086956522,238.56,8.32176378881631,211.200848593958,500.185,78,46,123,192
2009,-0.162675457870881,0.536755781309373,8.98869565217391,150.99,21.0867185832004,206.439988328079,425.5,54,52,136,196
2010,0.410012731974932,-0.276278010305122,10.3269565217391,191.04,19.8064869500318,213.282337687882,521.28,80,36,153,191
2011,-0.0613452906118455,-1.66134735200537,10.5392391304348,312.24,4.98479700152194,220.059143043145,544.735,67,54,140,217
2012,1.45182527386732,-0.467899538297039,11.5658695652174,269.28,23.1668232821189,226.043199271012,619.725,23,32,152,168
2013,0.570722449599912,-0.299851330583229,10.6854347826087,176.64,9.16308257596335,220.397711591315,545.865,58,39,133,188
