PC1,PC2,variable
1.29190252209667,-0.437259066189856,sum_meanT
-0.47195347191037,-1.18258916390045,sum_precip
0.689530260933924,0.909550740334251,sum_moisturedeficit
1.21738071933596,-0.210876926799772,sum_PET
1.31974570712084,-0.306665035152695,sum_GDD
-0.849592832421905,-0.418952096609425,fivedayrunning5C
-1.16797330304387,-0.0904498371634793,fivedayrunning12C
0.899355076034667,-0.734634699340946,GSLthreedayneg3C
-1.00828167605288,-0.238186804315251,iceoff_GL4
