eco_year,sumallPC1,sumallPC2,sum_meanT,sum_precip,sum_moisturedeficit,sum_PET,sum_GDD,fivedayrunning5C,fivedayrunning12C,GSLthreedayneg3C,iceoff_GL4
1982,-1.30699420296398,0.133900591025281,5.8545652173913,196,2.40347846631066,193.390792797271,301.235109156789,82,57,96,207
1983,-1.25172250698153,-0.101982219296936,6.40782608695652,216,0,192.94698233555,307.863365431112,86,51,98,208
1984,-1.12770173002523,-0.749083728546874,6.35836956521739,327,0.245821870457113,200.873825128984,305.057156414836,72,58,111,201
1985,-0.272171436885506,1.5326021517556,6.70369565217391,99,34.6434976891359,209.062463586996,343.946081655464,46,38,88,187
1986,-0.759811255909365,0.40971216914399,6.2820652173913,165,10.6436037421567,205.534678820972,313.321665824284,62,47,107,201
1987,0.403125388007827,0.59670516769347,8.19652173913044,170,10.9516536779319,207.894008398782,450.928992119208,4,10,113,178
1988,0.661178817445262,1.30689954167107,9.37630434782609,91,50.5368940593732,217.587263789877,503.068965049199,43,15,113,189
1989,-0.377986654552111,1.35934639094963,7.38260869565217,145,27.0586501277572,195.605438005352,412.400498797255,9,47,80,192
1990,0.0723103172376101,-0.237680658270443,8.09228260869565,248,12.2502292946677,202.240740112762,462.124051334045,32,21,137,189
1991,-0.572787945640182,-0.213188398689548,7.52989130434783,242,5.06471577747011,204.587969801442,385.401201513592,69,44,105,189
1992,-0.871635215119348,0.983572075979578,6.65304347826087,184,11.3967324727354,192.780596573137,389.2773990847,44,50,54,189
1993,-1.13371276551062,1.21793128657121,6.0729347826087,167,40.1667029123507,199.98268090289,295.525423522804,73,58,72,216
1994,0.0415116270832467,0.502371984397838,8.30369565217391,132,18.1321971185447,207.816786365389,403.5375,48,36,129,180
1995,-0.845277820515154,-0.536506064816402,7.98608695652174,334,26.3171123084119,201.0047212871,394.569076966922,81,44,104,220
1996,0.0566926444286456,0.705569931591243,9.1020652173913,124,37.0998810462518,215.140002339089,448.589844362936,65,38,114,199
1997,-0.470491049199549,-0.40823197962312,8.28347826086956,207,7.49745990519158,204.564812444429,388.637186747291,66,50,138,200
1998,-0.893731999207868,-0.818218848815137,7.89347826086957,310,0.0913083371623961,191.459874197194,381.289502300493,62,55,122,200
1999,-0.695990189192713,-1.36820547228257,8.0025,367,1.10867993767128,207.27925384529,359.5015,80,51,133,195
2000,0.411824937654323,0.0714464398048779,10.2253260869565,160,21.5370462697484,211.457914811052,535.281564467301,58,29,129,183
2001,0.240089707028132,-0.623327324802944,10.4746739130435,246,1.7207885351385,216.608136980168,548.436871200752,48,37,110,183
2002,1.17898959637725,0.300366223574763,11.3519565217391,161,33.8112972502924,225.553631658189,622.703943323984,37,28,131,159
2003,0.444172308478127,-0.214588140818199,10.2259782608696,204,21.7375081940696,208.83974014252,548.259158688172,41,24,141,193
2004,-0.077480067383613,-0.329573996432937,8.76141304347826,271,3.62066883384045,206.880132277421,430.102775304108,20,34,115,189
2005,0.294237222438626,-0.243809634510572,9.70260869565217,215,21.5796906509961,204.964155917545,505.1445,45,20,145,196
2006,0.708968645838445,-0.000282106366141751,10.7805434782609,219,27.6443578152785,224.949561389445,560.0875,41,20,111,186
2007,0.564655470095861,-0.337492434105404,11.0629347826087,228,22.6976873849221,220.968838546341,599.833,47,41,122,182
2008,0.108127426083098,-0.580973273137338,9.93097826086957,239,10.4159308017468,212.049669542607,525.2375,66,31,122,192
2009,-0.100497312101286,0.123859873557558,9.1529347826087,153,20.4963273112971,207.255540662015,454.287,53,51,135,196
2010,0.575767594316379,-0.283536686066089,10.4972826086957,192,23.5077559310821,214.464006077927,542.39063813676,42,28,153,191
2011,0.0895748221596368,-1.56011927481311,10.7065217391304,313,5.16473819808128,220.878076422921,567.152942061298,67,34,140,217
2012,1.14195328581925,-0.699761217271837,11.738152173913,270,19.0589792365142,226.730496117973,642.032,15,31,146,168
2013,0.652582026086224,-0.527095312371131,10.9015217391304,177,5.63994801644026,221.572858821021,573.412,58,15,133,188
2014,0.0196937728151761,-0.197504919179929,9.2745652173913,182,11.6974607610249,205.157437573694,466.1,50,33,139,196
2015,0.69985088895986,0.120473426173854,10.5132608695652,154.89,26.6440372815799,213.84152815041,533.959,15,33,156,189
2016,0.665573797272971,0.167982852647254,10.8598913043478,167,33.6964252753762,219.142603999419,572.2005,52,34,130,182
2017,0.537576591702207,0.125702652249104,10.4821739130435,187.71,26.0741689103871,218.965359264453,536.0155,16,32,126,199
2018,1.18953526385989,0.372718931430338,11.2511956521739,126.462,44.3241099438877,217.220451184899,605.525,52,8,157,177
